horse_id,horse,trainer,trainer_id,owner,owner_id,sire,sire_id,dam,dam_id
hrs_34746250,Two Become One (IRE),Gordon Elliott,trn_163305,Sette A Milano Syndicate,own_1341016,Pillar Coral (GB),sir_7976311,Ailette (GB),dam_3757397
hrs_22576785,Wa Wa (IRE),Dermot A McLoughlin,trn_207063,Seven Figures Partnership,own_1235036,Yeats (IRE),sir_4086887,North Star Poly (IRE),dam_5844734
hrs_40806248,Dream On Baby (IRE),Emmet Mullins,trn_278739,Seven Heads Group Syndicate,own_1179572,Walk In The Park (IRE),sir_4218179,Dreambaby (IRE),dam_6219745
hrs_30541329,Applejack Poet (IRE),Liz Doyle,trn_126675,Seven Irish Angels Syndicate,own_1272928,Urban Poet (USA),sir_4997909,Oasis Star (IRE),dam_4023740
hrs_41325123,Polly Poppins (IRE),David A Kiely,trn_35127,Sgeal Shee Syndicate,own_510216,Pour Moi (IRE),sir_5389447,Dyrick Daybreak (IRE),dam_3963225
hrs_14059612,Falco Blitz (IRE),E McNamara,trn_96120,Shane Carmody,own_1265276,Falco (USA),sir_4804191,Ignited (GB),dam_5703278
hrs_27877192,Kerrytown Rock (IRE),Shane Gallagher,trn_373995,Shane Gallagher,own_1245828,Mahler (GB),sir_4624179,Dear Lottie (FR),dam_6237119
hrs_34253492,Yougoingforone (IRE),Shane Patrick O'Brien,trn_344034,Shane Patrick Obrien,own_1388196,Ol' Man River (IRE),sir_5957350,Midnight Insanity (IRE),dam_5847653
hrs_37476488,Bacchanalian (GB),Declan Queally,trn_71892,Shane Wilson,own_1396516,Siyouni (FR),sir_5133128,Unpretentious (GB),dam_9741263
hrs_19357401,Arrycan (IRE),Liam P Cusack,trn_146349,Shannon Street Syndicate,own_1115696,Arakan (USA),sir_3897313,Garrai Ard (IRE),dam_4800859
hrs_27566217,Duncarrig (IRE),Anthony Mullins,trn_28521,Shantou Limited,own_1205604,Shirocco (GER),sir_4009460,Anns Present (IRE),dam_4398079
hrs_34874525,Glendine Billy (IRE),Anthony Mullins,trn_28521,Shantou Limited,own_1205604,Cloudings (IRE),sir_3234854,O'Faolains Fancy (IRE),dam_13684874
hrs_32996474,Small Money (IRE),Anthony Mullins,trn_28521,Shantou Limited,own_1205604,Raven's Pass (USA),sir_4779124,Atlanteia (IRE),dam_32996467
hrs_29691263,Pahlavi (IRE),John Joseph Hanlon,trn_169605,Shark Hanlon Racing Club,own_1302792,Palavicini (USA),sir_4868710,Persian Memories (IRE),dam_4973836
hrs_46515259,Roc My Haarth (IRE),Ray Hackett,trn_240948,Sharon Obrien,own_1249192,Shirocco (GER),sir_4009460,Timo (IRE),dam_6167546
hrs_34253751,Blue Reed (FR),W J Burke,trn_16614,Shauna M Kelly,own_1333936,Brave Mansonnien (FR),sir_4724783,Carambole (FR),dam_5438440
hrs_38667209,Hesasmoothoperator (IRE),Thomas Gibney,trn_173538,Shawshank Syndicate,own_1101776,Califet (FR),sir_3769220,Zihuatanejo Breeze (IRE),dam_5143257
hrs_18445315,Regina Dracones (IRE),Thomas Gibney,trn_173538,Shawshank Syndicate,own_1101776,Kalanisi (IRE),sir_3366048,Zihuatanejo Breeze (IRE),dam_5143257
hrs_21276101,Tucson Train (IRE),Thomas Mullins,trn_146871,Shay Byrne Joseph G Walshe,own_1188708,Scorpion (IRE),sir_4224962,Galant Tour (IRE),dam_3651732
hrs_26891004,Glam De Vega (IRE),M Keane,trn_15642,Sheamus Ahern,own_1232948,Lope De Vega (IRE),sir_5186867,Glamorous Approach (IRE),dam_6242159
hrs_47985637,Paul's Dream (IRE),Anthony Mullins,trn_28521,Shoot A Hoop Syndicate,own_602580,Mahler (GB),sir_4624179,Clarach (IRE),dam_5146351
hrs_412693610,Minella Sixo (IRE),Gordon Elliott,trn_163305,Sierra Pacific Pioneer Racing,own_1354776,Shantou (USA),sir_740670,Glorious Twelfth (IRE),dam_5481938
hrs_36179269,Sister Emmanuel (IRE),John M Burke,trn_140355,Simon G Ryan,own_932116,Masterofthehorse (IRE),sir_4871279,Baro'Gs Benefit (IRE),dam_7182056
hrs_29523067,Boldog (FR),Joseph Patrick O'Brien,trn_289305,Simon Munir Isaac Souede,own_827680,Authorized (IRE),sir_4645585,Belga Wood (USA),dam_4781987
hrs_34153504,Dollar Nolimit (FR),Joseph Patrick O'Brien,trn_289305,Simon Munir Isaac Souede,own_827680,Authorized (IRE),sir_4645585,Dame De Treve (FR),dam_5122866
hrs_32808958,Green Sky (IRE),Joseph Patrick O'Brien,trn_289305,Simon Munir Isaac Souede,own_827680,Mastercraftsman (IRE),sir_4870369,Heroine Chic (IRE),dam_5503925
hrs_28013216,Intellotto (IRE),Joseph Patrick O'Brien,trn_289305,Simon Munir Isaac Souede,own_827680,Lope De Vega (IRE),sir_5186867,Ebeyina (IRE),dam_5944148
hrs_40592062,Mr Percy (IRE),Joseph Patrick O'Brien,trn_289305,Simon Munir Isaac Souede,own_827680,Sir Percy (GB),sir_4465013,Lady Westminster (IRE),dam_11602493
hrs_35796740,Al Kalila (IRE),S R B Crawford,trn_149364,Simon Munir Isaac Souede,own_827680,Soldier Of Fortune (IRE),sir_4624284,Molly's Affair (IRE),dam_5751515
hrs_29622341,Al Medix (FR),S R B Crawford,trn_149364,Simon Munir Isaac Souede,own_827680,Al Namix (FR),sir_3647567,Medicity (FR),dam_29622334
hrs_34788656,Ayiko (GB),S R B Crawford,trn_149364,Simon Munir Isaac Souede,own_827680,Champs Elysees (GB),sir_4532486,Soraya Pearl (GB),dam_24747366
hrs_34961654,Brucio (GB),S R B Crawford,trn_149364,Simon Munir Isaac Souede,own_827680,Authorized (IRE),sir_4645585,Lupa Montana (USA),dam_5510596
hrs_22856085,Gold Cup Bailly (FR),S R B Crawford,trn_149364,Simon Munir Isaac Souede,own_827680,Turgeon (USA),sir_366520,Vida Sure Bailly (FR),dam_13052249
hrs_30540769,I Love My Baie (FR),S R B Crawford,trn_149364,Simon Munir Isaac Souede,own_827680,Crillon (FR),sir_3580248,Ludmika (FR),dam_12339943
hrs_37096087,Interchangeable (GB),S R B Crawford,trn_149364,Simon Munir Isaac Souede,own_827680,Jack Hobbs (GB),sir_5958330,Alletrix (IRE),dam_9852563
hrs_34501215,Joker Du Chenet (FR),S R B Crawford,trn_149364,Simon Munir Isaac Souede,own_827680,Doctor Dino (FR),sir_4223408,Tanais Du Chenet (FR),dam_5316206
hrs_29212876,Joshua Des Flos (FR),S R B Crawford,trn_149364,Simon Munir Isaac Souede,own_827680,Joshua Tree (IRE),sir_5172580,Royale Marie (FR),dam_5091149
hrs_34665743,Step Out (IRE),S R B Crawford,trn_149364,Simon Munir Isaac Souede,own_827680,Walk In The Park (IRE),sir_4218179,Knockcroghery (IRE),dam_5228699
hrs_34788894,Supreme Authority (FR),S R B Crawford,trn_149364,Simon Munir Isaac Souede,own_827680,Authorized (IRE),sir_4645585,Amancaya (GER),dam_5606342
hrs_26861548,Intense Raffles (FR),Thomas Gibney,trn_173538,Simon Munir Isaac Souede,own_827680,Martaline (GB),sir_3862593,Une Artiste (FR),dam_5624045
hrs_29283457,Anotherway (FR),W P Mullins,trn_13275,Simon Munir Isaac Souede,own_827680,Anodin (IRE),sir_5725916,Zagzig (GB),dam_5042513
hrs_34932100,Batman Girac (FR),W P Mullins,trn_13275,Simon Munir Isaac Souede,own_827680,Bathyrhon (GER),sir_5740294,Mangenie (FR),dam_6014939
hrs_29509879,Blizzard Of Oz (IRE),W P Mullins,trn_13275,Simon Munir Isaac Souede,own_827680,Arctic Cosmos (USA),sir_5206740,Definite Jt (IRE),dam_24495149
hrs_34073564,C'Est Ta Chance (FR),W P Mullins,trn_13275,Simon Munir Isaac Souede,own_827680,Elm Park (GB),sir_6057121,Kadiana (IRE),dam_4625600
hrs_32154290,Fun Fun Fun (IRE),W P Mullins,trn_13275,Simon Munir Isaac Souede,own_827680,Martaline (GB),sir_3862593,Ocean Breeze (IRE),dam_32154283
hrs_33067363,Impaire Et Passe (FR),W P Mullins,trn_13275,Simon Munir Isaac Souede,own_827680,Diamond Boy (FR),sir_5181561,Brune Ecossaise (FR),dam_6067901
hrs_34788747,Jasmin De Vaux (FR),W P Mullins,trn_13275,Simon Munir Isaac Souede,own_827680,Tirwanako (FR),sir_4246690,Que Du Charmil (FR),dam_6082601
hrs_33375076,Karafon (FR),W P Mullins,trn_13275,Simon Munir Isaac Souede,own_827680,Karaktar (IRE),sir_6076728,Labartoli (IRE),dam_11425085
hrs_27565986,Largy Hill (IRE),W P Mullins,trn_13275,Simon Munir Isaac Souede,own_827680,Flemensfirth (USA),sir_676046,Rowansgift (IRE),dam_23332925
hrs_26471585,Mistergif (FR),W P Mullins,trn_13275,Simon Munir Isaac Souede,own_827680,Zarak (FR),sir_6319173,Ibizane (USA),dam_6112820
hrs_34427911,Ocastle Des Mottes (FR),W P Mullins,trn_13275,Simon Munir Isaac Souede,own_827680,Castle Du Berlais (FR),sir_6838293,Oktavia Des Mottes (FR),dam_5547241
hrs_28824796,Readin Tommy Wrong (IRE),W P Mullins,trn_13275,Simon Munir Isaac Souede,own_827680,Authorized (IRE),sir_4645585,Roque De Cyborg (IRE),dam_9924586
hrs_27751598,Zarak The Brave (FR),W P Mullins,trn_13275,Simon Munir Isaac Souede,own_827680,Zarak (FR),sir_6319173,Tempo Royale (FR),dam_5894378
hrs_17955049,Eat The Book (IRE),Dermot A McLoughlin,trn_207063,Simon William Condon,own_105520,Court Cave (IRE),sir_4123686,Second Best (IRE),dam_5405967
hrs_14154623,Rebel Early (IRE),W J Burke,trn_16614,Simply The Best Syndicate,own_583760,Mountain High (IRE),sir_4270791,Any Dough (IRE),dam_3542756
hrs_36986173,Sinbad My Dad (IRE),Seamus Fahey,trn_48186,Sinbad Syndicatemrs Anne Gleesonjohn A Griffin,own_1338152,Smooth Daddy (USA),sir_6035659,Mossy's Lodge (GB),dam_6337982
hrs_37303630,Nans View (IRE),Jarlath P Fahey,trn_115623,Sinead Fahey,own_1137004,Phoenix Of Spain (IRE),sir_14576338,Elzana (IRE),dam_34860882
hrs_39296530,Dancingondaceiling (IRE),Alexander Ott,trn_365238,Singing In The Rain Syndicate,own_1370840,Workforce (GB),sir_5198053,Takya Time (IRE),dam_5591173
hrs_18512984,Centurion Steel (IRE),Declan Queally,trn_71892,Sitting Ducks Syndicate,own_1368292,Kayf Tara (GB),sir_3297462,Novacella (FR),dam_4236498
hrs_29523179,Lecky Watson (IRE),W P Mullins,trn_13275,Slaneyville Syndicate,own_573532,Valirann (FR),sir_5740378,Anno Whyte (IRE),dam_6157249
hrs_21526834,Red Ball Of Fire (IRE),Mark Michael McNiff,trn_176661,Sligo Sopranos Syndicate,own_1227192,Canford Cliffs (IRE),sir_5126478,Princess Glamour (GB),dam_5930512
hrs_29636614,Danesfort Mayfly (IRE),W J Lanigan,trn_64782,Sloane Joe Cooper,own_1263280,Yeats (IRE),sir_4086887,Debut (IRE),dam_4693192
hrs_31300269,Givemefive (IRE),Harry Derham,trn_360765,Smash Racing,own_1353600,Holy Roman Emperor (IRE),sir_4602234,Girl Of The Hour (GB),dam_6318760
hrs_35430465,Guest Star (GB),Mark Fahey,trn_253737,Sniper Alley Syndicate,own_1268448,Due Diligence (USA),sir_5925710,Livella Fella (IRE),dam_6208713
hrs_29326703,Backintheroom (IRE),Paul Nolan,trn_86823,Softco,own_1210240,Shantou (USA),sir_740670,Thegirlonthehill (IRE),dam_5789245
hrs_29622397,Chiefs Kingdom (IRE),Paul Nolan,trn_86823,Softco,own_1210240,Soldier Of Fortune (IRE),sir_4624284,John's Eliza (IRE),dam_4773223
hrs_39391996,Solar Drive (IRE),Paul W Flynn,trn_171756,Solar Drive Six Syndicate,own_1361564,Mastercraftsman (IRE),sir_4870369,Trimurti (USA),dam_5919046
hrs_21877394,HMS Seahorse (IRE),Paul Nolan,trn_86823,Sonja Buckleyanne Coffey Partnership,own_1206044,Galileo (IRE),sir_3722383,After (IRE),dam_5454610
hrs_30208332,First Dare (IRE),Liz Doyle,trn_126675,Sooner Or Later Syndicate,own_1292232,Beat Hollow (GB),sir_3616242,Dare To Be Wild (IRE),dam_30208325
hrs_38433297,Spavango (IRE),Eoin Christopher McCarthy,trn_235116,Spa Racing Syndicate,own_1354116,Ocovango (GB),sir_5603829,Moon Approach (IRE),dam_5451803
hrs_25026400,Read To Return (IRE),A J Martin,trn_65637,Spectacular Seven Syndicate,own_1306648,Fame And Glory (GB),sir_4871055,Skipping Free (IRE),dam_25026603
hrs_33931023,Stenatee (FR),John Joseph Hanlon,trn_169605,Spittal Cke Limited,own_1382320,Manatee (GB),sir_6020651,Stenasia (FR),dam_22567769
hrs_16761360,Cozone (GB),Matthew J Smith,trn_246555,Spoonful Of Irish Syndicate,own_1188696,Pour Moi (IRE),sir_5389447,Bella Nouf (GB),dam_6079780
hrs_8917797,Amaulino (FR),R K Watson,trn_15669,Springfield Partnership,own_1096744,Saint Des Saints (FR),sir_3816407,Sea Well (FR),dam_4054540
hrs_6303241,Military Hill (IRE),R K Watson,trn_15669,Springfield Racing Partnership,own_1372592,Majestic Missile (IRE),sir_4058978,Grateful Thanks (FR),dam_3768632
hrs_412692868,Sprinkles (IRE),Padraig Roche,trn_307287,Sprinkles Syndicate,own_1377492,Camelot (GB),sir_5493992,Fits Like A Glove (IRE),dam_31069969
hrs_42226142,Threehavenine (IRE),Paul Stafford,trn_142767,Ss Partnership,own_1053112,Gustav Klimt (IRE),sir_10272927,Pearl Blue (IRE),dam_5371863
hrs_32780118,Hackney Hill (IRE),E J O'Grady,trn_37161,St Quinton Doyle Attwood,own_1353000,Califet (FR),sir_3769220,Touched By Angels (IRE),dam_20515033
hrs_41378575,Mr Chester (IRE),Sarah Dawson,trn_173430,Star Alliance Partnership,own_1381084,Conduit (IRE),sir_4799018,Yolande (IRE),dam_4206587
hrs_32180792,Star Of Mayo (GB),E McNamara,trn_96120,Stars Of Mayo Waterford Syndicate,own_1373712,Bobby's Kitten (USA),sir_5925682,Francophilia (GB),dam_13551811
hrs_26974353,Hipop De Loire (FR),W P Mullins,trn_13275,Stawomir Pegza,own_1386272,American Post (GB),sir_4085123,Louve Rose (GB),dam_5587477
hrs_20373829,Plontier (FR),W P Mullins,trn_13275,Stawomir Pegza,own_1386272,Planteur (IRE),sir_5179104,Becbec (FR),dam_5726868
hrs_23548735,Scott Lang (IRE),Paul W Flynn,trn_171756,Staysallday Syndicate,own_1290344,Cappella Sansevero (GB),sir_6010662,Sharp And Smart (IRE),dam_5571209
hrs_39827004,Kerlogue (IRE),W J Burke,trn_16614,Stella Syndicate,own_1357588,Kayf Tara (GB),sir_3297462,Anna Magdalena (IRE),dam_5799409
hrs_38809218,Matagorda (IRE),W J Burke,trn_16614,Stella Syndicate,own_1357588,Sans Frontieres (IRE),sir_4989285,Jeruflo (IRE),dam_3666698
hrs_39678758,Kappa Jy Pyke (FR),W P Mullins,trn_13275,Stennett Varmen Partnership,own_1409836,Masked Marvel (GB),sir_5344241,Callie Tueuse (FR),dam_39678772
hrs_35321783,Aisling's Court (IRE),Donal Hassett,trn_45657,Stephanie Neylon,own_1321856,Doyen (IRE),sir_3983700,Marble Memory (IRE),dam_21614768
hrs_34571341,Mayor's Walk (IRE),Henry De Bromhead,trn_11241,Stephen E Mccarthy John Delaney Thomas James Kelly,own_1360740,Walk In The Park (IRE),sir_4218179,Hell Cat Maggie (IRE),dam_5927803
hrs_27427869,Tastyee (IRE),David Kenneth Budds,trn_148131,Stephen Fallon,own_1028072,Markaz (IRE),sir_5968361,Spirit Of Alsace (IRE),dam_5885264
hrs_35528640,Boston Bongo (IRE),Barry J Fitzgerald,trn_325476,Stephen Lanigan Okeeffe,own_122420,Shantou (USA),sir_740670,Margarita (GER),dam_5343191
hrs_18054967,Jacksons Gold (IRE),Ms Alice Curran,trn_259137,Stephen M Curran,own_697264,Gold Well (GB),sir_4009047,Miss Abrahnovic (IRE),dam_5056653
hrs_28930923,Padraigs Boy (IRE),Ms Alice Curran,trn_259137,Stephen M Curran,own_697264,Double Eclipse (IRE),sir_685027,Witness Express (IRE),dam_5222952
hrs_34774964,Hijo De La Luna (GER),Stephen McConville,trn_109215,Stephen Mcconville,own_213076,Sea The Moon (GER),sir_5927481,Hey Little Gorl (GER),dam_5869248
hrs_20077386,Perfect Arch (IRE),Stephen McConville,trn_109215,Stephen Mcconville,own_213076,Dawn Approach (IRE),sir_5647166,Willow Beck (GB),dam_5763534
hrs_29012725,Perfect Pupil (IRE),Stephen McConville,trn_109215,Stephen Mcconville,own_213076,Leading Light (IRE),sir_5720169,Present Promise (IRE),dam_5095727
hrs_21686623,Esticky End (IRE),Tom McGuinness,trn_347436,Stephen Mcguinness,own_971072,Estidhkaar (IRE),sir_5968298,Hay Now (IRE),dam_10930535
hrs_24686312,Hastily (GB),Tom McGuinness,trn_347436,Stephen Mcguinness,own_971072,Charm Spirit (IRE),sir_5899537,Likely (GER),dam_6030619
hrs_412672904,Lucky Junior (IRE),Robert Tyner,trn_49986,Stephen Tully Patrick Tully Padraig P Egan,own_1377472,Pour Moi (IRE),sir_5389447,Rive Normande (FR),dam_9584785
hrs_22857422,Great Universe (GB),Martin Brassil,trn_74322,Steve Waite,own_1398208,Universal (IRE),sir_5498255,As Was (GB),dam_6747076
hrs_28294490,Technology (IRE),John C McConnell,trn_132759,Stone Family,own_1337820,Yeats (IRE),sir_4086887,Little Fashionista (IRE),dam_28294686
hrs_38667216,Little Eddie (IRE),Liam P Cusack,trn_146349,Stop The World Let Me Off Syndicate,own_1356420,Workforce (GB),sir_5198053,Alixandra Weekend (IRE),dam_23325057
hrs_44043685,Medical Man (IRE),William Durkan,trn_131589,Stracklevin Stud Farms Ltd,own_1391892,Elusive Pimpernel (USA),sir_5164180,Froth (IRE),dam_44043678
hrs_35137235,Pomeriggio (IRE),Peter Fahey,trn_206631,Straffan Racing Partnership,own_1382716,Caravaggio (USA),sir_6925198,Vivere (IRE),dam_5898389
hrs_30016140,Turkey And Ham (IRE),Noel C Kelly,trn_159876,Strange Coalition Syndicate,own_1317308,Mount Nelson (GB),sir_4624228,Myblueeyedgirl (IRE),dam_5660655
hrs_34073431,Jouster (FR),Gavin Cromwell,trn_160524,Strawberry Seven Syndicate,own_1184028,Gris De Gris (IRE),sir_4677001,Burma (FR),dam_6137677
hrs_35336014,The Pooka (IRE),Luke Comer,trn_50310,Stylebawn Syndicate,own_1217692,Walk In The Park (IRE),sir_4218179,Flaming Annie (IRE),dam_27889260
hrs_25455752,Rock On Pedro (IRE),Eoin Doyle,trn_133551,Suir Valley Syndicate,own_1221272,Fascinating Rock (IRE),sir_5928272,Yuki (IRE),dam_5880126
hrs_37316286,Korea (GER),W P Mullins,trn_13275,Sullivan Bloodstock Limited,own_898580,Amaron (GB),sir_5532821,Konigsbraut (GER),dam_33479313
hrs_24141285,High Class Hero (GB),W P Mullins,trn_13275,Sullivan Bloodstock Limited Neill Hughes P Crowley,own_1263772,Sulamani (IRE),sir_3892441,Mil Et Une Nui Flo (FR),dam_5750409
hrs_27343330,Rath Gaul Boy (IRE),W P Mullins,trn_13275,Sullivan Bloodstock Limited Neill Hughes P Crowley,own_1263772,Well Chosen (GB),sir_3090514,Media View (IRE),dam_5242272
hrs_29621753,Femme Magnifique (IRE),W P Mullins,trn_13275,Sullivan Bloodstock Limited Shane Hughes Neill Hughes,own_1361748,Champs Elysees (GB),sir_4532486,Taraval (IRE),dam_5416474
hrs_26008507,Eikonix (GB),John Joseph Hanlon,trn_169605,Sum Yokes Syndicate,own_1371368,Paco Boy (IRE),sir_4799585,Slide Show (GB),dam_5309493
hrs_34788964,Marie's March (IRE),W P Mullins,trn_13275,Sunny Day Syndicate,own_1058888,Lucky Speed (IRE),sir_5850733,Grangeclare Dancer (IRE),dam_4891285
hrs_32683238,Ely Bandero (IRE),Ms Debbie Hartnett,trn_190620,Sunnyside Syndicate,own_1106428,Dragon Pulse (IRE),sir_5507334,Forres (IRE),dam_6066557
hrs_33051130,Johnny M (IRE),Peter Fahey,trn_206631,Sunshine Classic Syndicate,own_1301848,Valirann (FR),sir_5740378,Dinos Luso (IRE),dam_9658425
hrs_25867275,Roccorionach (IRE),D E Prendergast,trn_144477,Sure Why Would U Naw Syndicate,own_1173996,Shirocco (GER),sir_4009460,Rag's Eille (IRE),dam_25867268
hrs_30454571,Miss Oreo (IRE),John Joseph Hanlon,trn_169605,Susan Cosgrove,own_1334548,Clovis Du Berlais (FR),sir_6028897,At The Top (FR),dam_6136319
hrs_29117424,Suttons Hill (IRE),Richard John O'Brien,trn_295191,Suttons Hill Syndicate,own_1307084,Arcadio (GER),sir_4472293,Givemeabuzz (IRE),dam_5098947
hrs_19470066,Broken Ice (IRE),Gavin Cromwell,trn_160524,Swans High Stool Syndicate,own_1068312,Born To Sea (IRE),sir_5411385,Ice Box (IRE),dam_4650996
hrs_46233635,Sheer Raz (IRE),Gavin Cromwell,trn_160524,Swans High Stool Syndicate,own_1068312,Walk In The Park (IRE),sir_4218179,Flemensbay (GB),dam_6019937
hrs_25108769,Special Protector (IRE),Eoin Doyle,trn_133551,Sweet Briar Syndicate,own_1235080,The Gurkha (IRE),sir_6290277,Special Assignment (USA),dam_6321483
hrs_34073550,Al Gasparo (FR),Dermot A McLoughlin,trn_207063,Swords Bloodstock Limited,own_1182480,Al Namix (FR),sir_3647567,Brune Virginia (FR),dam_21692734
hrs_35417186,Garnacho (IRE),Dermot A McLoughlin,trn_207063,Swords Bloodstock Limited,own_1182480,Affinisea (IRE),sir_5784198,Tasitiocht (IRE),dam_5646942
hrs_41629476,Cornamona Park (IRE),Gavin Cromwell,trn_160524,Swords Bloodstock Limited,own_1182480,Walk In The Park (IRE),sir_4218179,Pharenna (IRE),dam_3948931
hrs_34859853,Flicker Of Hope (FR),Mark Fahey,trn_253737,Swords Bloodstock Limited,own_1182480,Buck's Boum (FR),sir_5010166,Ojinska Dream (FR),dam_6984796
hrs_23048634,Washington (GB),Harry Derham,trn_360765,Syders Burkes,own_1288004,Westerner (GB),sir_3927665,Present Leader (GB),dam_23048725
hrs_35335965,Jana Colombe (FR),Gordon Elliott,trn_163305,Syndicatesracing,own_1101308,Cokoriko (FR),sir_5839988,Ruse De Guerre (FR),dam_5091044
hrs_35054628,Sharp Object (IRE),John C McConnell,trn_132759,Syndicatesracing,own_1101308,Diamond Boy (FR),sir_5181561,Tap The Beat (IRE),dam_15819195
hrs_36627444,Milan Dollar Lady (IRE),Peter Fahey,trn_206631,Syndicatesracing,own_1101308,Milan (GB),sir_3734157,Lora Lady (IRE),dam_5185005
hrs_46903220,Cyrus Field (IRE),Cian Collins,trn_355860,T A Hegarty,own_810512,Soldier Of Fortune (IRE),sir_4624284,Glor Na Gaoithe (IRE),dam_5576515
hrs_35243397,Churchroad Prince (IRE),Jonathan Sweeney,trn_251550,T A Hegarty,own_810512,Mahler (GB),sir_4624179,Bettys Delight (IRE),dam_34373815
hrs_41190296,Churchstone Rover (IRE),Jonathan Sweeney,trn_251550,T A Hegarty,own_810512,Soldier Of Fortune (IRE),sir_4624284,Kilnockin Lady (IRE),dam_5596388
hrs_21275954,Churchstonewarrior (IRE),Jonathan Sweeney,trn_251550,T A Hegarty,own_810512,Mahler (GB),sir_4624179,Western Approaches (GB),dam_5492004
hrs_40880000,Eoin's Charm (IRE),Andrew Slattery,trn_95292,T A Obrien,own_84256,Califet (FR),sir_3769220,Rathmuck Rita (IRE),dam_32168633
hrs_34961843,Loughrask Rainbow (IRE),Brian M McMahon,trn_259749,T A Vaughan,own_364740,Sans Frontieres (IRE),sir_4989285,Belle's Elegance (IRE),dam_7087409
hrs_34166874,Justmadeit (IRE),Denis Gerard Hogan,trn_196911,T B Conroy,own_851516,Champs Elysees (GB),sir_4532486,Close Call (IRE),dam_22625638
hrs_33359977,Milanaway (IRE),Denis Gerard Hogan,trn_196911,T B Conroy,own_851516,Milan (GB),sir_3734157,Stashedaway (IRE),dam_3792327
hrs_39996467,Dromineer Smurphy (IRE),Cian Collins,trn_355860,T B Sheridan,own_698348,Libertarian (GB),sir_5835837,Kalanislove (IRE),dam_39996460
